"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lon_Lat"
"89492162","03/07/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","WHITE","991780.0","214662.0","40.755879128","-73.972822079","POINT (-73.97282207899997 40.75587912800006)"
"89486904","03/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","WHITE","988955.0","217272.0","40.763044865","-73.983017028","POINT (-73.98301702799995 40.76304486500004)"
"89466996","03/05/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","2","18-24","F","BLACK","1014778.0","177850.0","40.65478944","-73.889978237","POINT (-73.889978237 40.65478944000005)"
"89424860","03/03/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","25-44","M","WHITE","1014230.0","236561.0","40.815938383","-73.891691615","POINT (-73.89169161499996 40.81593838300005)"
"89403112","03/01/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","52","0","25-44","M","BLACK","1012221.0","254649.0","40.865591234","-73.898874158","POINT (-73.89887415799996 40.86559123400008)"
"89403111","03/01/2013","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","25","0","25-44","F","BLACK HISPANIC","1001507.0","232216.0","40.804046578","-73.937667609","POINT (-73.93766760899997 40.804046578000055)"
"89382481","02/28/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1014698.0","178519.0","40.656625973","-73.890263537","POINT (-73.89026353699995 40.656625973000075)"
"89382587","02/28/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1012269.0","184391.0","40.672751322","-73.898993507","POINT (-73.89899350699994 40.67275132200007)"
"89341716","02/26/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1010992.0","184141.0","40.672069078","-73.903598055","POINT (-73.90359805499997 40.67206907800004)"
"89322113","02/25/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","WHITE","1011926.0","184794.0","40.673858545","-73.900228359","POINT (-73.90022835899998 40.67385854500003)"
"89264626","02/22/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"89279980","02/22/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","25-44","F","BLACK","1009624.0","187689.0","40.68181156","-73.908516256","POINT (-73.90851625599998 40.68181156000002)"
"89280233","02/22/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","18-24","F","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"89264300","02/21/2013","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","18-24","F","WHITE HISPANIC","1006235.0","197483.0","40.708702878","-73.920703221","POINT (-73.92070322099994 40.70870287800005)"
"89264106","02/21/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","52","0","25-44","M","BLACK","1012344.0","254858.0","40.866164484","-73.898428585","POINT (-73.89842858499998 40.86616448400008)"
"89247492","02/20/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"89223957","02/19/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","45-64","F","WHITE HISPANIC","1014347.0","235987.0","40.814362516","-73.891271499","POINT (-73.89127149899997 40.81436251600008)"
"89188531","02/17/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","K","75","2","<18","F","BLACK","1015004.0","177978.0","40.65513999","-73.889163148","POINT (-73.88916314799998 40.65513999000007)"
"89178689","02/16/2013","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","23","0","45-64","M","BLACK HISPANIC","1000142.0","225685.0","40.786123314","-73.942613564","POINT (-73.94261356399994 40.78612331400007)"
"89166641","02/15/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","52","0","25-44","M","BLACK","1011834.0","253994.0","40.863794676","-73.900276026","POINT (-73.90027602599997 40.863794676000055)"
"89167732","02/15/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","18-24","F","WHITE HISPANIC","1015768.0","211592.0","40.747399795","-73.886252366","POINT (-73.88625236599995 40.747399795000035)"
"89167734","02/15/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","115","0","18-24","F","BLACK","1015768.0","211592.0","40.747399795","-73.886252366","POINT (-73.88625236599995 40.747399795000035)"
"89130836","02/13/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","110","0","18-24","F","WHITE HISPANIC","1018800.0","208321.0","40.738410398","-73.875326633","POINT (-73.87532663299999 40.73841039800004)"
"89107771","02/12/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","WHITE HISPANIC","1014198.0","236718.0","40.816369412","-73.891806522","POINT (-73.89180652199997 40.81636941200002)"
"89063817","02/09/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"89031559","02/07/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","45-64","F","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"89030858","02/07/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","M","WHITE HISPANIC","1017035.0","245577.0","40.840674744","-73.881513844","POINT (-73.88151384399998 40.840674744000076)"
"89008947","02/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","83","0","18-24","M","WHITE HISPANIC","1006074.0","190334.0","40.689080943","-73.921307099","POINT (-73.92130709899999 40.68908094300008)"
"88927108","02/01/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","113","0","18-24","F","BLACK","1040932.0","190239.0","40.688665599","-73.795615054","POINT (-73.79561505399994 40.688665599000046)"
"88923499","01/31/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","25-44","F","BLACK","1018319.0","180572.0","40.662247812","-73.877202703","POINT (-73.87720270299997 40.66224781200003)"
"88927107","01/31/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","45-64","F","BLACK","1019450.0","181213.0","40.664002789","-73.873122771","POINT (-73.87312277099994 40.66400278900005)"
"88902029","01/30/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","52","0","45-64","F","BLACK","1012221.0","254649.0","40.865591234","-73.898874158","POINT (-73.89887415799996 40.86559123400008)"
"88902046","01/30/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","F","WHITE","1017035.0","245577.0","40.840674744","-73.881513844","POINT (-73.88151384399998 40.840674744000076)"
"88836754","01/26/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","25-44","F","WHITE HISPANIC","1017133.0","234426.0","40.810068078","-73.881214313","POINT (-73.88121431299999 40.81006807800003)"
"88730078","01/23/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1007179.0","180215.0","40.66130378","-73.917357046","POINT (-73.91735704599995 40.661303780000026)"
"88644831","01/18/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","BLACK","988696.0","216220.0","40.760157529","-73.983952679","POINT (-73.98395267899997 40.760157529000026)"
"88645248","01/18/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","102","0","25-44","F","WHITE","1022613.0","188687.0","40.684504077","-73.861679192","POINT (-73.86167919199994 40.68450407700004)"
"88644836","01/18/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","BLACK","988696.0","216220.0","40.760157529","-73.983952679","POINT (-73.98395267899997 40.760157529000026)"
"88627125","01/17/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"88626706","01/17/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","BLACK HISPANIC","1014774.0","237193.0","40.817671182","-73.889723414","POINT (-73.88972341399995 40.81767118200002)"
"88607877","01/16/2013","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","45-64","M","BLACK","986882.0","214802.0","40.756266207","-73.990501248","POINT (-73.99050124799999 40.75626620700007)"
"88587345","01/15/2013","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","30","0","45-64","M","BLACK","999607.0","239622.0","40.824377486","-73.944513634","POINT (-73.94451363399996 40.82437748600006)"
"88560765","01/14/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","2","18-24","F","BLACK","1014932.0","178651.0","40.656987477","-73.889419576","POINT (-73.88941957599997 40.65698747700003)"
"88528564","01/11/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","Q","102","0","25-44","F","WHITE","1022855.0","188777.0","40.684750054","-73.86080612","POINT (-73.86080611999995 40.68475005400006)"
"88528093","01/11/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","45-64","F","BLACK","1007179.0","180215.0","40.66130378","-73.917357046","POINT (-73.91735704599995 40.661303780000026)"
"88491367","01/09/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","81","0","25-44","M","WHITE HISPANIC","1005862.0","190486.0","40.689498668","-73.922071054","POINT (-73.92207105399994 40.689498668000056)"
"88491226","01/09/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","41","0","18-24","F","BLACK","1016270.0","237030.0","40.817218497","-73.884319404","POINT (-73.88431940399995 40.817218497000056)"
"88491803","01/09/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","WHITE","988696.0","216220.0","40.760157529","-73.983952679","POINT (-73.98395267899997 40.760157529000026)"
"88478216","01/09/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","WHITE","991717.0","214548.0","40.755566281","-73.973049602","POINT (-73.97304960199995 40.75556628100002)"
"88492122","01/09/2013","616","LOITERING,TRANSPORTATION FACILITY","672","LOITERING","PL 2403506","V","M","14","3","45-64","M","BLACK","986882.0","214802.0","40.756266207","-73.990501248","POINT (-73.99050124799999 40.75626620700007)"
"88474050","01/08/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","F","BLACK","1010648.0","184543.0","40.67317351","-73.90483658","POINT (-73.90483657999994 40.67317351000003)"
"88426246","01/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","108","0","18-24","M","WHITE HISPANIC","1013228.0","211238.0","40.746436842","-73.895420791","POINT (-73.89542079099994 40.746436842000044)"
"88426245","01/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","Q","108","0","25-44","M","BLACK","1013228.0","211238.0","40.746436842","-73.895420791","POINT (-73.89542079099994 40.746436842000044)"
"88430852","01/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","2","25-44","F","BLACK","1015537.0","178639.0","40.656952422","-73.887239136","POINT (-73.88723913599993 40.65695242200008)"
"88430696","01/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","25-44","F","WHITE HISPANIC","1014347.0","235987.0","40.814362516","-73.891271499","POINT (-73.89127149899997 40.81436251600008)"
"88430860","01/06/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","2","25-44","F","WHITE HISPANIC","1014471.0","178389.0","40.656269929","-73.891082252","POINT (-73.89108225199995 40.656269929000075)"
"88423347","01/05/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","BLACK","989010.0","217392.0","40.763374205","-73.9828184","POINT (-73.98281839999999 40.76337420500005)"
"88423352","01/05/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","<18","F","BLACK","989139.0","217019.0","40.762350346","-73.982352996","POINT (-73.98235299599996 40.76235034600006)"
"88412659","01/04/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","45-64","F","BLACK","1010298.0","184975.0","40.674360289","-73.90609666","POINT (-73.90609665999993 40.67436028900005)"
"88412147","01/04/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","F","BLACK","1015839.0","235210.0","40.812224661","-73.885885086","POINT (-73.88588508599996 40.81222466100007)"
"88395897","01/03/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","45-64","F","BLACK","1006805.0","180724.0","40.662701833","-73.918703373","POINT (-73.91870337299997 40.66270183300003)"
"88377808","01/02/2013","604","LOITERING 1ST DEGREE FOR DRUG PURPOSES","360","LOITERING FOR DRUG PURPOSES","PL 2403600","M","M","23","0","45-64","M","WHITE","998414.0","227690.0","40.791629439","-73.948849348","POINT (-73.94884934799995 40.791629439000076)"
"88364392","01/01/2013","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","73","0","25-44","M","BLACK","1011083.0","183679.0","40.670800717","-73.903271844","POINT (-73.90327184399997 40.67080071700008)"
"88313628","12/28/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","WHITE HISPANIC","987720.0","216313.0","40.760413227","-73.987475708","POINT (-73.98747570799998 40.76041322700007)"
"88238990","12/22/2012","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","M","14","0","25-44","F","WHITE","988555.0","210445.0","40.744306684","-73.984465345","POINT (-73.98446534499993 40.74430668400004)"
"88201311","12/20/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","18-24","F","WHITE HISPANIC","991654.0","214433.0","40.755250688","-73.973277125","POINT (-73.97327712499998 40.75525068800005)"
"88213396","12/20/2012","618","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037V2","V","K","83","0","25-44","M","BLACK","1006670.0","190700.0","40.690084039","-73.919156788","POINT (-73.91915678799995 40.690084039000055)"
"88213627","12/20/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","M","18","0","25-44","F","BLACK","989176.0","217891.0","40.764743741","-73.982218794","POINT (-73.98221879399993 40.76474374100008)"
"88196530","12/19/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","41","0","18-24","M","BLACK","1015418.0","235992.0","40.814372526","-73.887402331","POINT (-73.88740233099996 40.81437252600006)"
"88196542","12/19/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","48","0","25-44","F","WHITE","1016378.0","245143.0","40.839485956","-73.883890371","POINT (-73.88389037099995 40.83948595600003)"
"88196523","12/19/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 2403703","M","B","52","0","25-44","F","WHITE","1011773.0","254469.0","40.865098597","-73.90049461","POINT (-73.90049460999995 40.86509859700004)"
"88163192","12/17/2012","612","LOITERING,MASQUERADING","672","LOITERING","PL 2403504","V","Q","103","0","18-24","M","BLACK","1039793.0","195661.0","40.703554914","-73.799677386","POINT (-73.79967738599998 40.70355491400005)"
"88162798","12/17/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","K","75","0","18-24","F","BLACK","1014698.0","178519.0","40.656625973","-73.890263537","POINT (-73.89026353699995 40.656625973000075)"
"88135412","12/15/2012","617","LOITERING FOR PROSTITUTION OR TO PATRONIZE","356","PROSTITUTION & RELATED OFFENSES","PL 24037M2","M","B","52","0","18-24","M","BLACK HISPANIC","1011577.0","255024.0","40.866622511","-73.901200966","POINT (-73.90120096599996 40.86662251100006)"
